User ID,Age,Gender,Height,Interests,Looking For,Children,Education Level,Occupation,Swiping History,Frequency of Usage
2847,19,Male,5.66,['Travel'],Marriage,Yes,Master's Degree,Entrepreneur,36,Weekly
2848,18,Male,5,"['Movies', 'Cooking']",Friendship,Maybe,Bachelor's Degree,Social Media Influencer,14,Monthly
2849,31,Male,5.48,"['Sports', 'Travel']",Long-term Relationship,Yes,Master's Degree,Engineer,20,Monthly
2850,29,Female,5.35,"['Sports', 'Movies']",Casual Dating,Maybe,Master's Degree,Business Owner,57,Daily
2851,27,Male,5.61,"['Movies', 'Music', 'Travel']",Casual Dating,Maybe,Ph.D.,Student,58,Daily
2852,21,Male,5.06,['Movies'],Friendship,Maybe,Ph.D.,Engineer,54,Weekly
2853,26,Female,5.46,"['Sports', 'Hiking']",Casual Dating,Maybe,Ph.D.,Entrepreneur,13,Daily
2854,35,Male,5.22,"['Cooking', 'Reading', 'Hiking']",Long-term Relationship,Maybe,Master's Degree,Student,44,Monthly
2855,22,Male,5.54,"['Cooking', 'Music']",Marriage,Yes,Master's Degree,Student,4,Weekly
2856,22,Male,5.97,"['Reading', 'Movies']",Long-term Relationship,No,High School,Engineer,79,Monthly
2857,19,Male,5.2,['Cooking'],Marriage,Yes,Ph.D.,Teacher,77,Monthly
2858,23,Female,5.94,"['Cooking', 'Travel', 'Reading']",Friendship,No,Ph.D.,Student,8,Weekly
2859,22,Female,5.44,"['Movies', 'Hiking', 'Cooking']",Marriage,Yes,Ph.D.,Social Media Influencer,9,Weekly
2860,21,Female,5.39,['Sports'],Casual Dating,Maybe,Bachelor's Degree,Social Media Influencer,75,Monthly
2861,30,Male,5.68,"['Cooking', 'Reading', 'Movies']",Casual Dating,Maybe,Master's Degree,Social Media Influencer,12,Weekly
2862,29,Male,5.35,['Travel'],Long-term Relationship,No,Bachelor's Degree,Artist,62,Monthly
2863,26,Female,5.19,"['Sports', 'Movies']",Marriage,No,Bachelor's Degree,Business Owner,53,Weekly
2864,31,Female,5.42,['Music'],Casual Dating,No,Ph.D.,Artist,72,Weekly
2865,22,Female,5.17,"['Reading', 'Movies']",Casual Dating,No,Bachelor's Degree,Business Owner,27,Daily
2866,23,Female,5.18,"['Sports', 'Hiking']",Casual Dating,Maybe,Bachelor's Degree,Student,64,Weekly
2867,21,Female,5.08,"['Reading', 'Sports', 'Hiking']",Friendship,No,Ph.D.,Artist,74,Monthly
2868,21,Male,5.37,['Sports'],Marriage,Yes,High School,Business Owner,63,Daily
2869,19,Male,5.48,"['Cooking', 'Reading']",Marriage,Maybe,High School,Doctor,58,Weekly
2870,30,Female,5.83,['Movies'],Long-term Relationship,Yes,Ph.D.,Doctor,42,Monthly
2871,31,Female,5.57,"['Music', 'Hiking']",Casual Dating,No,Bachelor's Degree,Business Owner,95,Weekly
2872,28,Female,5.08,"['Hiking', 'Cooking']",Friendship,Yes,High School,Engineer,86,Weekly
2873,20,Female,5.9,"['Reading', 'Travel']",Casual Dating,No,High School,Teacher,70,Weekly
2874,25,Female,5.31,"['Cooking', 'Sports', 'Hiking']",Casual Dating,Maybe,Bachelor's Degree,Doctor,31,Monthly
2875,21,Female,5.96,"['Movies', 'Sports', 'Cooking']",Casual Dating,Maybe,Master's Degree,Doctor,21,Weekly
2876,19,Male,5.98,"['Hiking', 'Music', 'Reading']",Casual Dating,Maybe,Master's Degree,Doctor,67,Monthly
2877,33,Female,5.38,['Hiking'],Marriage,Maybe,Master's Degree,Teacher,85,Monthly
2878,30,Female,5.65,"['Movies', 'Reading', 'Hiking']",Casual Dating,Yes,Bachelor's Degree,Student,94,Weekly
2879,27,Male,5.47,['Reading'],Marriage,No,High School,Student,64,Daily
2880,35,Female,5.33,"['Movies', 'Cooking', 'Travel']",Casual Dating,Maybe,Ph.D.,Doctor,56,Weekly
2881,27,Female,5.38,"['Movies', 'Hiking']",Friendship,No,Ph.D.,Business Owner,96,Weekly
2882,29,Female,5.65,['Travel'],Long-term Relationship,Yes,Master's Degree,Doctor,89,Monthly
2883,25,Male,5.37,"['Hiking', 'Music', 'Cooking']",Marriage,No,Ph.D.,Student,35,Monthly
2884,32,Male,5.17,"['Sports', 'Hiking']",Casual Dating,No,High School,Engineer,42,Monthly
2885,19,Male,5.87,['Cooking'],Marriage,No,High School,Entrepreneur,14,Daily
2886,21,Female,5.93,['Travel'],Friendship,Maybe,Bachelor's Degree,Engineer,33,Weekly
2887,23,Male,5.71,"['Cooking', 'Reading']",Casual Dating,No,High School,Entrepreneur,35,Weekly
2888,33,Male,5.81,"['Reading', 'Travel']",Casual Dating,Yes,Master's Degree,Teacher,83,Weekly
2889,19,Male,5.75,['Music'],Marriage,Yes,Ph.D.,Business Owner,99,Monthly
2890,32,Female,5.3,"['Hiking', 'Travel']",Long-term Relationship,No,Bachelor's Degree,Student,50,Daily
2891,27,Male,5.61,"['Cooking', 'Reading', 'Hiking']",Casual Dating,Yes,Bachelor's Degree,Student,58,Monthly
2892,19,Male,5.65,"['Music', 'Travel', 'Reading']",Casual Dating,No,Ph.D.,Teacher,49,Monthly
2893,21,Male,5.81,"['Hiking', 'Travel', 'Music']",Friendship,No,Ph.D.,Business Owner,64,Weekly
2894,20,Male,5.23,"['Movies', 'Sports']",Marriage,Maybe,High School,Entrepreneur,32,Monthly
2895,29,Female,5.76,['Cooking'],Friendship,Yes,Ph.D.,Engineer,78,Monthly
2896,23,Male,5.51,"['Reading', 'Movies', 'Sports']",Casual Dating,Yes,Bachelor's Degree,Doctor,84,Daily
2897,22,Female,5.36,"['Travel', 'Hiking', 'Cooking']",Long-term Relationship,No,Ph.D.,Doctor,40,Daily
2898,31,Female,5.87,['Movies'],Long-term Relationship,Maybe,Master's Degree,Entrepreneur,20,Daily
2899,31,Female,5.83,"['Cooking', 'Hiking']",Friendship,Maybe,High School,Student,13,Daily
2900,29,Female,5.82,['Reading'],Casual Dating,Yes,Bachelor's Degree,Entrepreneur,88,Daily
2901,26,Female,5.89,"['Reading', 'Sports']",Friendship,Maybe,Ph.D.,Social Media Influencer,90,Weekly
2902,28,Male,5.74,"['Reading', 'Sports']",Marriage,No,Ph.D.,Entrepreneur,7,Weekly
2903,28,Female,5.22,"['Sports', 'Movies']",Long-term Relationship,Yes,Ph.D.,Engineer,3,Daily
2904,19,Female,5.41,"['Reading', 'Sports', 'Movies']",Long-term Relationship,Yes,Ph.D.,Entrepreneur,92,Monthly
2905,31,Female,5.51,['Movies'],Friendship,Yes,Ph.D.,Social Media Influencer,48,Daily
2906,22,Female,5.82,"['Music', 'Movies', 'Cooking']",Marriage,No,Master's Degree,Social Media Influencer,5,Monthly
2907,19,Female,5.52,['Sports'],Friendship,No,Bachelor's Degree,Student,9,Monthly
2908,29,Female,5.63,"['Movies', 'Hiking']",Long-term Relationship,Yes,High School,Student,32,Daily
2909,24,Female,5.09,"['Movies', 'Travel']",Marriage,Maybe,High School,Teacher,13,Weekly
2910,27,Male,5.48,"['Music', 'Reading', 'Cooking']",Friendship,Maybe,Ph.D.,Social Media Influencer,72,Daily
2911,30,Female,5.67,"['Hiking', 'Music']",Long-term Relationship,Yes,Ph.D.,Entrepreneur,50,Weekly
2912,22,Male,5.92,['Cooking'],Marriage,No,Bachelor's Degree,Student,28,Daily
2913,25,Female,5.67,['Travel'],Friendship,Yes,Master's Degree,Student,97,Weekly
2914,30,Female,5.12,"['Movies', 'Reading']",Casual Dating,Maybe,Ph.D.,Engineer,78,Weekly
2915,27,Male,5.81,"['Travel', 'Hiking']",Casual Dating,No,Bachelor's Degree,Entrepreneur,18,Monthly
2916,25,Male,5.04,['Cooking'],Long-term Relationship,Maybe,Master's Degree,Entrepreneur,1,Weekly
2917,34,Female,5.3,['Music'],Casual Dating,Yes,Ph.D.,Entrepreneur,63,Monthly
2918,23,Female,5.71,['Movies'],Casual Dating,Maybe,Bachelor's Degree,Doctor,56,Monthly
2919,23,Male,5.84,['Movies'],Long-term Relationship,No,Bachelor's Degree,Engineer,57,Monthly
2920,24,Male,5.78,"['Sports', 'Music', 'Hiking']",Long-term Relationship,Yes,Ph.D.,Student,4,Monthly
2921,34,Male,5.64,['Movies'],Friendship,Maybe,High School,Business Owner,39,Weekly
2922,23,Female,5.15,"['Sports', 'Reading', 'Cooking']",Marriage,Maybe,High School,Teacher,21,Weekly
2923,32,Female,5.56,"['Travel', 'Movies', 'Cooking']",Marriage,Yes,High School,Doctor,7,Monthly
2924,23,Female,5.85,"['Travel', 'Movies', 'Cooking']",Long-term Relationship,No,Master's Degree,Engineer,12,Weekly
2925,27,Female,5.7,"['Music', 'Cooking']",Long-term Relationship,No,High School,Entrepreneur,74,Weekly
2926,33,Female,5.04,"['Cooking', 'Movies']",Friendship,No,Ph.D.,Student,44,Monthly
2927,30,Male,5.63,"['Movies', 'Reading']",Casual Dating,Maybe,Bachelor's Degree,Entrepreneur,72,Weekly
2928,28,Male,5.16,['Travel'],Marriage,Maybe,High School,Engineer,49,Daily
2929,22,Female,5.47,"['Cooking', 'Reading', 'Music']",Casual Dating,Maybe,Bachelor's Degree,Social Media Influencer,66,Daily
2930,19,Female,5.41,['Hiking'],Marriage,Yes,Ph.D.,Artist,89,Weekly
2931,22,Male,5.56,['Sports'],Long-term Relationship,Yes,Bachelor's Degree,Engineer,14,Weekly
2932,22,Male,5.01,['Cooking'],Casual Dating,Maybe,High School,Doctor,85,Weekly
2933,32,Female,5.23,"['Travel', 'Music', 'Cooking']",Friendship,Maybe,Master's Degree,Social Media Influencer,27,Monthly
2934,30,Female,5.79,"['Sports', 'Hiking', 'Reading']",Marriage,No,Bachelor's Degree,Teacher,98,Weekly
2935,20,Female,5.7,['Cooking'],Marriage,Maybe,Master's Degree,Doctor,3,Daily
2936,23,Female,5.78,"['Sports', 'Reading']",Marriage,Maybe,High School,Student,33,Weekly
2937,26,Female,5.77,"['Cooking', 'Movies', 'Hiking']",Marriage,Maybe,High School,Business Owner,70,Monthly
2938,24,Female,5.68,['Music'],Marriage,Maybe,Master's Degree,Artist,80,Monthly
2939,18,Female,5.59,"['Music', 'Travel', 'Sports']",Marriage,No,Bachelor's Degree,Student,22,Daily
2940,19,Female,5.49,['Sports'],Friendship,Yes,Master's Degree,Student,71,Daily
2941,22,Female,5.17,"['Reading', 'Hiking']",Long-term Relationship,Yes,Ph.D.,Artist,60,Monthly
2942,26,Female,5.84,"['Sports', 'Reading', 'Movies']",Casual Dating,Maybe,Ph.D.,Artist,94,Daily
2943,25,Female,5.01,"['Reading', 'Hiking']",Casual Dating,Maybe,Ph.D.,Business Owner,20,Weekly
2944,20,Male,5.16,['Travel'],Long-term Relationship,Maybe,Bachelor's Degree,Doctor,18,Weekly
2945,30,Male,5.12,['Reading'],Friendship,No,High School,Social Media Influencer,50,Weekly
2946,25,Male,5.52,['Hiking'],Long-term Relationship,Maybe,Master's Degree,Teacher,26,Weekly
2947,20,Female,5.91,"['Movies', 'Travel', 'Reading']",Friendship,Yes,Bachelor's Degree,Entrepreneur,73,Weekly
2948,26,Female,5.95,['Cooking'],Casual Dating,Yes,Master's Degree,Engineer,8,Weekly
2949,33,Male,5.06,"['Music', 'Reading', 'Travel']",Marriage,Yes,Master's Degree,Artist,17,Weekly
2950,28,Female,5.31,"['Hiking', 'Movies', 'Sports']",Friendship,No,Master's Degree,Business Owner,72,Daily
2951,24,Male,5.5,"['Movies', 'Hiking', 'Music']",Casual Dating,Maybe,Master's Degree,Artist,48,Daily
2952,27,Female,5.79,"['Cooking', 'Movies']",Marriage,No,High School,Entrepreneur,79,Daily
2953,26,Male,5.17,['Music'],Casual Dating,Yes,Ph.D.,Doctor,45,Monthly
2954,28,Female,5.63,"['Hiking', 'Travel', 'Music']",Casual Dating,No,Bachelor's Degree,Social Media Influencer,11,Monthly
2955,30,Female,5.54,"['Travel', 'Music', 'Movies']",Friendship,Yes,Ph.D.,Teacher,76,Weekly
2956,18,Male,5.55,"['Sports', 'Movies']",Friendship,Maybe,Bachelor's Degree,Social Media Influencer,97,Daily
2957,22,Female,5.85,['Cooking'],Casual Dating,Yes,High School,Entrepreneur,11,Monthly
2958,32,Male,5.31,"['Music', 'Cooking', 'Reading']",Casual Dating,No,Bachelor's Degree,Student,12,Monthly
2959,31,Female,5.33,['Sports'],Long-term Relationship,Maybe,Bachelor's Degree,Engineer,81,Weekly
2960,33,Female,5.75,"['Movies', 'Reading', 'Hiking']",Casual Dating,Maybe,Ph.D.,Engineer,67,Daily
2961,31,Male,5.82,"['Cooking', 'Travel']",Long-term Relationship,Maybe,Master's Degree,Social Media Influencer,65,Monthly
2962,25,Female,5.23,"['Cooking', 'Travel']",Casual Dating,Yes,High School,Teacher,3,Weekly
2963,31,Male,5.58,['Hiking'],Marriage,Maybe,High School,Business Owner,95,Weekly
2964,30,Male,5.4,"['Movies', 'Reading']",Casual Dating,No,Master's Degree,Engineer,32,Weekly
2965,26,Female,5.05,"['Travel', 'Sports', 'Cooking']",Long-term Relationship,Maybe,High School,Teacher,67,Weekly
2966,18,Female,5.69,"['Music', 'Hiking']",Marriage,Yes,Bachelor's Degree,Artist,9,Daily
2967,23,Male,5.75,"['Reading', 'Sports', 'Music']",Long-term Relationship,Maybe,Ph.D.,Engineer,60,Weekly
2968,24,Male,5.97,['Reading'],Friendship,Yes,Ph.D.,Business Owner,93,Weekly
2969,26,Female,5.55,"['Music', 'Travel']",Friendship,No,Master's Degree,Doctor,24,Weekly
2970,20,Female,5.07,['Cooking'],Marriage,Yes,Bachelor's Degree,Engineer,85,Daily
2971,32,Female,5.65,"['Movies', 'Cooking']",Marriage,Yes,Bachelor's Degree,Teacher,38,Weekly
2972,20,Male,5.72,"['Reading', 'Music']",Marriage,No,Master's Degree,Social Media Influencer,44,Weekly
2973,35,Male,5.04,['Sports'],Casual Dating,Maybe,Bachelor's Degree,Student,100,Daily
2974,20,Female,5.01,"['Cooking', 'Sports']",Marriage,Maybe,Master's Degree,Engineer,71,Daily
2975,18,Male,5.96,"['Cooking', 'Movies', 'Reading']",Long-term Relationship,No,Master's Degree,Engineer,34,Daily
2976,34,Male,5.8,['Cooking'],Long-term Relationship,Yes,High School,Engineer,40,Daily
2977,26,Male,5.74,['Cooking'],Marriage,Maybe,Ph.D.,Engineer,84,Weekly
2978,23,Female,5.3,"['Reading', 'Movies']",Casual Dating,No,Bachelor's Degree,Business Owner,30,Weekly
2979,28,Female,5.87,"['Sports', 'Movies', 'Cooking']",Marriage,Maybe,Bachelor's Degree,Social Media Influencer,3,Daily
2980,33,Male,5.07,['Sports'],Casual Dating,Yes,High School,Engineer,13,Weekly
2981,35,Male,5.23,"['Cooking', 'Hiking']",Casual Dating,Yes,Bachelor's Degree,Entrepreneur,90,Weekly
2982,32,Female,5.71,"['Cooking', 'Movies']",Marriage,Maybe,High School,Social Media Influencer,76,Daily
2983,18,Male,5.29,['Music'],Friendship,Yes,High School,Engineer,3,Daily
2984,28,Female,5.73,"['Movies', 'Travel']",Long-term Relationship,No,Ph.D.,Student,50,Monthly
2985,30,Female,5.37,['Reading'],Marriage,Yes,Master's Degree,Artist,87,Daily
2986,33,Male,5.2,['Sports'],Friendship,Maybe,High School,Social Media Influencer,21,Monthly
2987,21,Female,5.05,['Reading'],Marriage,Yes,Ph.D.,Artist,98,Weekly
2988,29,Female,5.74,"['Reading', 'Travel', 'Hiking']",Casual Dating,Yes,Master's Degree,Engineer,100,Monthly
2989,34,Male,5.11,"['Sports', 'Cooking']",Casual Dating,Maybe,Ph.D.,Student,1,Monthly
2990,23,Male,5.06,"['Music', 'Movies']",Marriage,Maybe,Bachelor's Degree,Doctor,40,Weekly
2991,29,Female,5.86,['Music'],Long-term Relationship,No,Master's Degree,Engineer,87,Daily
2992,28,Female,5.08,"['Travel', 'Music']",Friendship,Maybe,Master's Degree,Social Media Influencer,80,Monthly
2993,22,Female,5.16,"['Cooking', 'Travel']",Casual Dating,Maybe,Ph.D.,Doctor,36,Monthly
2994,19,Male,5.04,"['Travel', 'Music', 'Movies']",Casual Dating,Maybe,Ph.D.,Artist,34,Daily
2995,26,Female,5.86,['Cooking'],Casual Dating,Maybe,Ph.D.,Teacher,57,Monthly
2996,34,Male,5.36,['Travel'],Friendship,Yes,Ph.D.,Business Owner,97,Weekly
2997,21,Male,5.32,"['Movies', 'Cooking', 'Travel']",Long-term Relationship,Maybe,High School,Entrepreneur,41,Daily
2998,26,Female,5.11,"['Reading', 'Movies', 'Hiking']",Friendship,Maybe,High School,Entrepreneur,22,Daily
2999,22,Male,5.3,"['Cooking', 'Reading']",Marriage,Yes,Master's Degree,Artist,98,Monthly
3000,24,Male,5.47,"['Reading', 'Hiking', 'Music']",Casual Dating,No,High School,Entrepreneur,29,Daily
3001,19,Female,5.13,"['Movies', 'Travel']",Marriage,Yes,High School,Business Owner,39,Daily
3002,29,Female,5.06,"['Sports', 'Cooking']",Friendship,No,Master's Degree,Entrepreneur,3,Monthly
3003,33,Female,5.98,['Music'],Friendship,Maybe,Master's Degree,Business Owner,9,Weekly
3004,22,Female,5.56,"['Music', 'Cooking']",Long-term Relationship,Yes,Master's Degree,Entrepreneur,56,Weekly
3005,30,Male,5.92,"['Sports', 'Travel']",Casual Dating,No,High School,Engineer,14,Weekly
3006,21,Male,5.91,"['Cooking', 'Movies']",Marriage,Maybe,Ph.D.,Social Media Influencer,88,Monthly
3007,26,Female,5.3,['Travel'],Friendship,No,High School,Student,34,Daily
3008,27,Female,5.81,"['Movies', 'Reading', 'Music']",Casual Dating,Yes,High School,Entrepreneur,18,Weekly
3009,29,Male,5.01,"['Travel', 'Cooking', 'Movies']",Friendship,Yes,Ph.D.,Entrepreneur,5,Weekly
3010,32,Male,5.16,['Sports'],Casual Dating,Yes,High School,Artist,100,Daily
3011,21,Male,5.72,"['Cooking', 'Music']",Friendship,Yes,Ph.D.,Doctor,16,Weekly
3012,24,Male,5.67,"['Movies', 'Travel']",Marriage,No,Bachelor's Degree,Entrepreneur,3,Monthly
3013,28,Female,5.99,['Sports'],Long-term Relationship,Yes,Master's Degree,Entrepreneur,72,Weekly
3014,35,Male,5.67,['Travel'],Marriage,No,Ph.D.,Engineer,12,Daily
3015,25,Male,5.71,"['Movies', 'Travel']",Friendship,Yes,High School,Student,72,Weekly
3016,18,Male,5.64,['Travel'],Marriage,No,High School,Entrepreneur,48,Monthly
3017,29,Female,5.38,"['Sports', 'Travel', 'Music']",Marriage,Yes,High School,Doctor,23,Monthly
3018,18,Female,5.86,"['Reading', 'Cooking']",Long-term Relationship,Maybe,Ph.D.,Social Media Influencer,41,Daily
3019,21,Female,5.76,['Movies'],Long-term Relationship,No,Bachelor's Degree,Doctor,17,Weekly
3020,31,Male,5.05,"['Movies', 'Sports']",Casual Dating,Maybe,Ph.D.,Business Owner,2,Weekly
3021,26,Female,5.54,['Travel'],Casual Dating,No,High School,Business Owner,36,Weekly
3022,22,Female,5.91,['Reading'],Long-term Relationship,Yes,Master's Degree,Teacher,18,Monthly
3023,21,Male,5.97,"['Reading', 'Music', 'Movies']",Long-term Relationship,Maybe,High School,Business Owner,43,Weekly
3024,26,Female,5.03,"['Music', 'Hiking', 'Sports']",Casual Dating,Yes,Master's Degree,Engineer,14,Weekly
3025,26,Female,5.64,"['Reading', 'Movies']",Marriage,Maybe,Ph.D.,Student,63,Monthly
3026,26,Male,5.35,"['Music', 'Cooking']",Friendship,Maybe,High School,Student,80,Monthly
3027,22,Male,5.31,"['Travel', 'Music', 'Reading']",Marriage,Maybe,Master's Degree,Student,56,Daily
3028,33,Male,5.5,"['Hiking', 'Movies']",Friendship,No,Ph.D.,Doctor,30,Monthly
3029,29,Female,5.37,['Travel'],Marriage,No,Ph.D.,Teacher,20,Daily
3030,30,Male,5.75,['Reading'],Friendship,No,Bachelor's Degree,Entrepreneur,100,Weekly
3031,23,Male,5.7,['Travel'],Long-term Relationship,No,Master's Degree,Doctor,22,Weekly
3032,18,Male,5.77,"['Travel', 'Reading']",Casual Dating,Maybe,Bachelor's Degree,Doctor,84,Daily
3033,19,Female,5.7,['Movies'],Marriage,Maybe,High School,Business Owner,28,Weekly
3034,19,Male,5.16,"['Sports', 'Music', 'Cooking']",Casual Dating,Yes,Master's Degree,Doctor,98,Daily
3035,32,Female,5.01,"['Hiking', 'Music', 'Cooking']",Marriage,Yes,High School,Engineer,83,Weekly
3036,19,Female,5.48,"['Travel', 'Sports']",Casual Dating,Yes,Master's Degree,Entrepreneur,28,Weekly
3037,30,Male,5.47,"['Hiking', 'Movies', 'Reading']",Marriage,Maybe,High School,Doctor,80,Weekly
3038,26,Female,5.31,"['Music', 'Hiking']",Friendship,Maybe,Master's Degree,Social Media Influencer,6,Monthly
3039,35,Female,5.53,"['Cooking', 'Sports', 'Reading']",Casual Dating,Yes,High School,Engineer,59,Weekly
3040,22,Male,5.1,"['Movies', 'Travel', 'Sports']",Long-term Relationship,Yes,High School,Entrepreneur,3,Daily
3041,33,Male,5.61,['Movies'],Long-term Relationship,Yes,Ph.D.,Social Media Influencer,90,Monthly
3042,19,Female,5.11,"['Sports', 'Music', 'Cooking']",Long-term Relationship,Yes,Master's Degree,Student,28,Daily
3043,31,Female,5.51,['Reading'],Casual Dating,Maybe,Master's Degree,Entrepreneur,36,Weekly
3044,29,Male,5.34,"['Travel', 'Hiking', 'Music']",Friendship,No,Ph.D.,Student,14,Monthly
3045,34,Female,5.78,"['Hiking', 'Sports', 'Cooking']",Long-term Relationship,Maybe,Ph.D.,Social Media Influencer,90,Daily
3046,29,Male,5.96,"['Music', 'Reading', 'Movies']",Marriage,No,Bachelor's Degree,Engineer,34,Daily
3047,27,Male,5.59,"['Hiking', 'Travel', 'Movies']",Casual Dating,No,Master's Degree,Doctor,17,Monthly
3048,26,Male,5.55,['Music'],Marriage,Yes,Bachelor's Degree,Business Owner,74,Weekly
3049,35,Female,5.24,"['Movies', 'Hiking', 'Travel']",Long-term Relationship,No,High School,Engineer,100,Daily
3050,20,Male,5.39,['Hiking'],Marriage,No,Ph.D.,Artist,48,Monthly
3051,24,Male,5.84,"['Reading', 'Music', 'Cooking']",Casual Dating,No,Ph.D.,Business Owner,22,Monthly
3052,34,Male,5.78,"['Music', 'Movies']",Friendship,Maybe,Bachelor's Degree,Business Owner,88,Daily
3053,34,Male,5.36,['Travel'],Marriage,Maybe,Bachelor's Degree,Teacher,78,Weekly
3054,22,Male,5.5,"['Movies', 'Music']",Long-term Relationship,No,Bachelor's Degree,Teacher,12,Daily
3055,34,Male,5.67,['Cooking'],Long-term Relationship,Yes,Master's Degree,Teacher,21,Monthly
3056,18,Male,5.42,['Hiking'],Long-term Relationship,Yes,Master's Degree,Entrepreneur,64,Weekly
3057,31,Female,5.16,"['Movies', 'Travel']",Friendship,Yes,Ph.D.,Doctor,22,Weekly
3058,24,Male,5.12,"['Music', 'Hiking']",Long-term Relationship,Yes,Ph.D.,Student,56,Daily
3059,18,Male,5.61,"['Hiking', 'Movies']",Marriage,Yes,High School,Artist,61,Weekly
3060,26,Male,5.27,"['Hiking', 'Reading', 'Music']",Marriage,Yes,Bachelor's Degree,Entrepreneur,13,Weekly
3061,22,Female,5.75,"['Reading', 'Cooking', 'Sports']",Casual Dating,No,Ph.D.,Business Owner,80,Monthly
3062,27,Female,5.77,"['Reading', 'Cooking', 'Music']",Long-term Relationship,Maybe,Ph.D.,Teacher,57,Weekly
3063,29,Male,5.37,"['Travel', 'Reading']",Marriage,No,Master's Degree,Engineer,56,Monthly
3064,19,Male,5.47,"['Cooking', 'Sports', 'Travel']",Marriage,No,Bachelor's Degree,Doctor,10,Daily
3065,20,Male,5.43,"['Movies', 'Music', 'Hiking']",Casual Dating,No,Master's Degree,Artist,79,Monthly
3066,18,Male,5.52,"['Travel', 'Movies', 'Reading']",Casual Dating,Maybe,High School,Artist,37,Weekly
3067,24,Male,5.1,['Reading'],Marriage,Yes,Ph.D.,Student,96,Monthly
3068,21,Female,5.85,"['Reading', 'Travel', 'Sports']",Casual Dating,No,Master's Degree,Student,69,Monthly
